latitude,longitude,n
32.1108,34.8162,226
32.1108,34.8173,43
32.1108,34.8185,215
32.1108,34.8217,23
32.1108,34.8218,569
32.1108,34.8226,475
32.1108,34.8246,182
32.1109,34.786,59
32.1109,34.7876,11
32.1109,34.7877,213
32.1109,34.7878,179
32.1109,34.7879,390
32.1109,34.788,234
32.1109,34.7881,388
32.1109,34.7882,123
32.1109,34.7884,1
32.1109,34.7907,126
32.1109,34.7908,26
32.1109,34.7926,13
32.1109,34.7927,445
32.1109,34.7928,4
32.1109,34.7929,12
32.1109,34.793,33
32.1109,34.7931,95
32.1109,34.7932,231
32.1109,34.7933,94
32.1109,34.7935,4
32.1109,34.7937,18
32.1109,34.7938,6
32.1109,34.7939,183
32.1109,34.794,19
32.1109,34.7941,173
32.1109,34.7942,4
32.1109,34.7944,12
32.1109,34.7965,10
32.1109,34.7969,23
32.1109,34.797,39
32.1109,34.7972,1
32.1109,34.798,110
32.1109,34.7981,5
32.1109,34.7984,2
32.1109,34.7986,79
32.1109,34.7987,1
32.1109,34.7993,1
32.1109,34.8007,1
32.1109,34.8008,230
32.1109,34.8009,3
32.1109,34.8137,39
32.1109,34.8158,347
32.1109,34.8159,124
32.1109,34.816,262
32.1109,34.8161,11
32.1109,34.8162,2
32.1109,34.8184,158
32.1109,34.8185,675
32.1109,34.8199,1
32.1109,34.8217,94
32.1109,34.8218,162
32.1109,34.8226,270
32.1109,34.8227,11
32.111,34.7875,52
32.111,34.7876,344
32.111,34.7877,224
32.111,34.7878,1
32.111,34.788,35
32.111,34.7881,1
32.111,34.7882,9
32.111,34.7884,24
32.111,34.7908,76
32.111,34.7909,22
32.111,34.7927,1
32.111,34.7937,14
32.111,34.7939,1
32.111,34.794,36
32.111,34.7941,11
32.111,34.7942,54
32.111,34.7943,124
32.111,34.7944,162
32.111,34.7945,30
32.111,34.7946,57
32.111,34.7947,67
32.111,34.7949,1
32.111,34.7951,58
32.111,34.7971,25
32.111,34.7972,89
32.111,34.7973,76
32.111,34.798,21
32.111,34.7981,3
32.111,34.7982,1
32.111,34.7991,99
32.111,34.7992,2
32.111,34.7993,4
32.111,34.7995,1
32.111,34.7996,108
32.111,34.8,47
32.111,34.8007,8
32.111,34.8008,8
32.111,34.8132,10
32.111,34.8133,239
32.111,34.8134,486
32.111,34.8135,1
32.111,34.8136,174
32.111,34.8137,1245
32.111,34.8151,309
32.111,34.8152,28
32.111,34.8153,294
32.111,34.8154,350
32.111,34.8155,684
32.111,34.8156,234
32.111,34.8157,219
32.111,34.8158,17
32.111,34.8159,3
32.111,34.816,534
32.111,34.8161,283
32.111,34.8162,1
32.111,34.8174,531
32.111,34.8175,240
32.111,34.8185,150
32.111,34.8199,9
32.111,34.8216,346
32.111,34.8217,2
32.111,34.8226,41
32.1111,34.7875,72
32.1111,34.7876,228
32.1111,34.7877,81
32.1111,34.7878,1
32.1111,34.7879,2
32.1111,34.788,1
32.1111,34.7883,61
32.1111,34.7884,126
32.1111,34.7891,87
32.1111,34.7892,1
32.1111,34.7948,151
32.1111,34.7949,79
32.1111,34.795,35
32.1111,34.7951,38
32.1111,34.7952,73
32.1111,34.7953,20
32.1111,34.7954,292
32.1111,34.7956,12
32.1111,34.7957,4
32.1111,34.7982,32
32.1111,34.7996,13
32.1111,34.7997,52
32.1111,34.7998,83
32.1111,34.8,2
32.1111,34.8002,112
32.1111,34.8126,797
32.1111,34.8127,859
32.1111,34.8128,393
32.1111,34.813,190
32.1111,34.8132,381
32.1111,34.8133,262
32.1111,34.8134,5
32.1111,34.8135,23
32.1111,34.8136,257
32.1111,34.8137,47
32.1111,34.8146,100
32.1111,34.8175,384
32.1111,34.8184,36
32.1111,34.8185,125
32.1111,34.8213,1
32.1111,34.8214,129
32.1111,34.8215,203
32.1111,34.8225,18
32.1111,34.8235,106
32.1111,34.8236,104
32.1112,34.7862,276
32.1112,34.7863,337
32.1112,34.7864,971
32.1112,34.7865,316
32.1112,34.7874,173
32.1112,34.7875,201
32.1112,34.7876,165
32.1112,34.7882,1
32.1112,34.7884,68
32.1112,34.7885,1
32.1112,34.7914,8
32.1112,34.795,145
32.1112,34.7951,16
32.1112,34.7952,8
32.1112,34.7953,3
32.1112,34.7954,22
32.1112,34.7955,120
32.1112,34.7956,35
32.1112,34.7957,69
32.1112,34.798,103
32.1112,34.7981,1
32.1112,34.7982,63
32.1112,34.8003,101
32.1112,34.8004,2
32.1112,34.8005,42
32.1112,34.8126,3
32.1112,34.8127,719
32.1112,34.8128,41
32.1112,34.8129,359
32.1112,34.8131,32
32.1112,34.8132,372
32.1112,34.8133,77
32.1112,34.8175,35
32.1112,34.8184,31
32.1112,34.8185,109
32.1112,34.818600000000004,151
32.1112,34.821,71
32.1112,34.8211,159
32.1112,34.8212,80
32.1112,34.8213,64
32.1112,34.8214,168
32.1112,34.8225,268
32.1112,34.8226,154
32.1112,34.8236,55
32.1112,34.8246,147
32.1113,34.7863,296
32.1113,34.7864,416
32.1113,34.7865,144
32.1113,34.7874,510
32.1113,34.7875,22
32.1113,34.7876,109
32.1113,34.7877,65
32.1113,34.7878,1
32.1113,34.7879,1
32.1113,34.788,2
32.1113,34.7881,1
32.1113,34.7883,1
32.1113,34.7884,34
32.1113,34.791,102
32.1113,34.7911,1
32.1113,34.7912,127
32.1113,34.7913,141
32.1113,34.7914,36
32.1113,34.7956,20
32.1113,34.7964,6
32.1113,34.7965,16
32.1113,34.7966,10
32.1113,34.798,138
32.1113,34.7981,3
32.1113,34.7982,117
32.1113,34.7993,25
32.1113,34.8004,2
32.1113,34.8005,15
32.1113,34.8017,31295
32.1113,34.8074,31295
32.1113,34.8128,10
32.1113,34.8176,125
32.1113,34.8185,146
32.1113,34.821,1
32.1113,34.8211,434
32.1113,34.8224,8
32.1113,34.8225,405
32.1113,34.8246,46
32.1114,34.7862,10
32.1114,34.7867,148
32.1114,34.7868,129
32.1114,34.7872,291
32.1114,34.7873,27
32.1114,34.7874,32
32.1114,34.7876,377
32.1114,34.788,1
32.1114,34.7884,1
32.1114,34.7905,106
32.1114,34.7906,31
32.1114,34.7908,26
32.1114,34.7909,10
32.1114,34.791,29
32.1114,34.7911,116
32.1114,34.7912,253
32.1114,34.7913,47
32.1114,34.7914,340
32.1114,34.7915,67
32.1114,34.7941,42
32.1114,34.7964,11
32.1114,34.7968,23
32.1114,34.797,36
32.1114,34.7971,21
32.1114,34.7972,7
32.1114,34.7973,20
32.1114,34.7993,27
32.1114,34.7994,13
32.1114,34.8004,82
32.1114,34.8128,39
32.1114,34.8176,152
32.1114,34.8177,54
32.1114,34.8223,14
32.1114,34.8224,520
32.1114,34.8225,47
32.1114,34.8236,14
32.1114,34.8246,45
32.1115,34.7848,41
32.1115,34.7867,795
32.1115,34.7868,108
32.1115,34.7869,27
32.1115,34.7872,262
32.1115,34.7873,60
32.1115,34.7874,265
32.1115,34.7875,7
32.1115,34.7902,72
32.1115,34.7903,48
32.1115,34.7905,31
32.1115,34.7907,39
32.1115,34.7908,212
32.1115,34.7909,1
32.1115,34.791,104
32.1115,34.7911,91
32.1115,34.7912,337
32.1115,34.7913,23
32.1115,34.7969,18
32.1115,34.7993,41
32.1115,34.8004,103
32.1115,34.8011,51
32.1115,34.8012,1
32.1115,34.8145,135
32.1115,34.8146,114
32.1115,34.8147,10
32.1115,34.8183,92
32.1115,34.8222,112
32.1115,34.8223,28
32.1115,34.8224,159
32.1116,34.7868,50
32.1116,34.7869,84
32.1116,34.7871,3
32.1116,34.7872,56
32.1116,34.7873,375
32.1116,34.7874,151
32.1116,34.7875,5
32.1116,34.7905,101
32.1116,34.7907,12
32.1116,34.7908,49
32.1116,34.7909,70
32.1116,34.8103,2
32.1116,34.8142,265
32.1116,34.8143,170
32.1116,34.8144,228
32.1116,34.8145,218
32.1116,34.8146,132
32.1116,34.8147,3
32.1116,34.8178,282
32.1116,34.8179,277
32.1116,34.818600000000004,398
32.1116,34.8221,81
32.1116,34.8222,719
32.1116,34.8223,62
32.1116,34.8246,2
32.1116,34.8247,35
32.1117,34.7872,25
32.1117,34.7873,14
32.1117,34.7874,176
32.1117,34.7882,317
32.1117,34.8072,125
32.1117,34.8139,90
32.1117,34.8141,1
32.1117,34.8142,165
32.1117,34.8143,721
32.1117,34.8144,13
32.1117,34.8145,13
32.1117,34.8146,56
32.1117,34.815,514
32.1117,34.8165,31295
32.1117,34.8178,3
32.1117,34.8179,552
32.1117,34.818600000000004,33
32.1117,34.8187,23
32.1117,34.8208,53
32.1117,34.8219,171
32.1117,34.822,51
32.1117,34.8221,191
32.1117,34.8236,55
32.1117,34.8246,73
32.1118,34.7853,7
32.1118,34.7854,11
32.1118,34.7865,43
32.1118,34.7883,46
32.1118,34.7884,37
32.1118,34.7965,4
32.1118,34.8015,86
32.1118,34.8016,11
32.1118,34.8017,8
32.1118,34.8021,1
32.1118,34.8074,331
32.1118,34.8075,5
32.1118,34.8121,31294
32.1118,34.8137,141
32.1118,34.8138,1
32.1118,34.8139,173
32.1118,34.814,49
32.1118,34.8141,668
32.1118,34.8142,1
32.1118,34.8143,391
32.1118,34.8144,503
32.1118,34.8145,74
32.1118,34.8149,1
32.1118,34.815,3
32.1118,34.8178,1
32.1118,34.8179,128
32.1118,34.818,19
32.1118,34.818600000000004,449
32.1118,34.8187,3
32.1118,34.8207,98
32.1118,34.8208,36
32.1118,34.8217,104
32.1118,34.8218,305
32.1118,34.822,200
32.1119,34.7854,29
32.1119,34.7859,29
32.1119,34.786,67
32.1119,34.7862,112
32.1119,34.7863,253
32.1119,34.7865,25
32.1119,34.7867,33
32.1119,34.7872,30
32.1119,34.7873,1
32.1119,34.7876,1
32.1119,34.788,50
32.1119,34.7881,70
32.1119,34.7883,3
32.1119,34.7884,75
32.1119,34.7907,20
32.1119,34.8014,61
32.1119,34.8015,30
32.1119,34.8074,398
32.1119,34.8075,32
32.1119,34.8138,1165
32.1119,34.8139,1027
32.1119,34.814,379
32.1119,34.8142,327
32.1119,34.8143,93
32.1119,34.815,151
32.1119,34.8151,19
32.1119,34.8179,46
32.1119,34.818,375
32.1119,34.8187,25
32.1119,34.8208,1
32.1119,34.8209,145
32.1119,34.8217,21
32.1119,34.8236,178
32.112,34.7862,1
32.112,34.7866,317
32.112,34.7867,156
32.112,34.7868,172
32.112,34.7869,35
32.112,34.787,135
32.112,34.7871,94
32.112,34.7872,11
32.112,34.7873,18
32.112,34.7874,97
32.112,34.7881,8
32.112,34.7883,125
32.112,34.7884,152
32.112,34.7895,1
32.112,34.8015,230
32.112,34.8016,290
32.112,34.8075,2
32.112,34.8137,1
32.112,34.8138,95
32.112,34.8139,171
32.112,34.814,256
32.112,34.8151,2
32.112,34.818,170
32.112,34.8187,5
32.112,34.8188,36
32.112,34.8211,10
32.112,34.8213,535
32.112,34.8214,7
32.112,34.8236,67
32.112,34.8237,1
32.112,34.8246,268
32.1121,34.7852,91
32.1121,34.7854,590
32.1121,34.7855,85
32.1121,34.7856,542
32.1121,34.7857,69
32.1121,34.7858,289
32.1121,34.7859,110
32.1121,34.7864,70
32.1121,34.7865,10
32.1121,34.7874,6
32.1121,34.7882,2
32.1121,34.7883,5
32.1121,34.7884,83
32.1121,34.7886,47
32.1121,34.7979,1
32.1121,34.798,157
32.1121,34.8014,1
32.1121,34.8015,69
32.1121,34.8016,169
32.1121,34.8135,430
32.1121,34.8136,54
32.1121,34.8137,2
32.1121,34.8138,63
32.1121,34.815,64
32.1121,34.8151,1
32.1121,34.818,378
32.1121,34.8181,84
32.1121,34.8187,39
32.1121,34.8188,347
32.1121,34.8189,101
32.1121,34.8208,1
32.1121,34.821,9
32.1121,34.8211,226
32.1121,34.8235,1
32.1121,34.8246,33
32.1122,34.7858,9
32.1122,34.7859,63
32.1122,34.786,10
32.1122,34.7862,19
32.1122,34.7863,171
32.1122,34.7864,166
32.1122,34.7865,572
32.1122,34.7866,22
32.1122,34.7867,458
32.1122,34.7868,71
32.1122,34.7869,3
32.1122,34.7871,2
32.1122,34.7872,27
32.1122,34.7873,44
32.1122,34.7874,2
32.1122,34.7875,2
32.1122,34.7876,1
32.1122,34.7886,2
32.1122,34.7891,1
32.1122,34.7979,8
32.1122,34.798,8
32.1122,34.8014,2
32.1122,34.8015,51
32.1122,34.8016,382
32.1122,34.8054,139
32.1122,34.8136,361
32.1122,34.8137,343
32.1122,34.815,1
32.1122,34.8151,420
32.1122,34.8152,56
32.1122,34.818,14
32.1122,34.8181,546
32.1122,34.8182,8
32.1122,34.8188,32
32.1122,34.8189,255
32.1122,34.819,2
32.1122,34.8205,25
32.1122,34.8206,265
32.1122,34.8212,1
32.1122,34.8213,320
32.1122,34.8232,1
32.1123,34.7848,145
32.1123,34.7859,4
32.1123,34.786,144
32.1123,34.7861,217
32.1123,34.7862,26
32.1123,34.7864,9
32.1123,34.7865,10
32.1123,34.7867,14
32.1123,34.7868,203
32.1123,34.7869,6
32.1123,34.7872,1
32.1123,34.7873,237
32.1123,34.7874,80
32.1123,34.7875,6
32.1123,34.7876,3
32.1123,34.7877,15
32.1123,34.7878,113
32.1123,34.7879,201
32.1123,34.788,18
32.1123,34.7881,252
32.1123,34.7882,4
32.1123,34.8014,211
32.1123,34.8015,313
32.1123,34.8016,408
32.1123,34.8119,49
32.1123,34.812,13
32.1123,34.8126,183
32.1123,34.8135,697
32.1123,34.8136,366
32.1123,34.8137,525
32.1123,34.815,93
32.1123,34.8151,110
32.1123,34.8152,68
32.1123,34.8181,151
32.1123,34.8182,277
32.1123,34.8189,193
32.1123,34.819,15
32.1123,34.8191,19
32.1123,34.8192,2
32.1123,34.8213,107
32.1123,34.8224,99
32.1123,34.8225,42
32.1123,34.823,36
32.1123,34.8231,110
32.1123,34.8232,370
32.1123,34.8233,178
32.1123,34.8234,239
32.1123,34.8235,583
32.1123,34.8236,28
32.1123,34.8237,27
32.1123,34.8238,113
32.1124,34.7847,87
32.1124,34.7848,101
32.1124,34.7859,43
32.1124,34.786,53
32.1124,34.7861,110
32.1124,34.7862,1
32.1124,34.787,224
32.1124,34.7874,3
32.1124,34.7875,1
32.1124,34.7876,1
32.1124,34.7878,1
32.1124,34.7881,3
32.1124,34.7882,6
32.1124,34.7885,6
32.1124,34.7886,110
32.1124,34.7887,83
32.1124,34.7888,43
32.1124,34.7931,13
32.1124,34.7932,36
32.1124,34.7997,257
32.1124,34.8014,312
32.1124,34.8015,651
32.1124,34.8016,198
32.1124,34.8119,289
32.1124,34.8135,11
32.1124,34.8136,516
32.1124,34.8137,979
32.1124,34.8151,2
32.1124,34.8152,217
32.1124,34.8181,34
32.1124,34.8193,77
32.1124,34.8221,1
32.1124,34.8222,74
32.1124,34.8224,94
32.1124,34.8225,72
32.1124,34.823,1
32.1124,34.8231,5
32.1124,34.8232,133
32.1124,34.8233,70
32.1124,34.8234,439
32.1124,34.8235,25
32.1124,34.8237,61
32.1124,34.8238,4
32.1124,34.824,11
32.1124,34.8241,1
32.1125,34.7848,190
32.1125,34.786,17
32.1125,34.7861,162
32.1125,34.7922,1
32.1125,34.793,14
32.1125,34.7931,534
32.1125,34.7932,275
32.1125,34.7933,26
32.1125,34.7958,9
32.1125,34.8014,282
32.1125,34.8015,103
32.1125,34.8075,460
32.1125,34.8076,14
32.1125,34.8136,291
32.1125,34.8137,257
32.1125,34.8138,119
32.1125,34.8152,10
32.1125,34.8193,1
32.1125,34.8194,54
32.1125,34.8195,32
32.1125,34.8196,171
32.1125,34.8197,46
32.1125,34.8198,115
32.1125,34.8199,29
32.1125,34.82,1
32.1125,34.8221,31
32.1125,34.8222,34
32.1125,34.8223,409
32.1125,34.8224,238
32.1125,34.8225,60
32.1125,34.8232,3
32.1125,34.8233,6
32.1125,34.8234,6
32.1126,34.7865,4
32.1126,34.7932,144
32.1126,34.795,10
32.1126,34.7958,1
32.1126,34.7992,13
32.1126,34.7993,1
32.1126,34.8014,790
32.1126,34.8075,381
32.1126,34.8076,358
32.1126,34.8119,198
32.1126,34.812,220
32.1126,34.8121,143
32.1126,34.8135,78
32.1126,34.815,2
32.1126,34.8154,10
32.1126,34.8166,71
32.1126,34.8177,278
32.1126,34.8181,302
32.1126,34.8182,265
32.1126,34.8183,158
32.1126,34.8196,145
32.1126,34.8215,109
32.1126,34.8216,454
32.1126,34.8233,3
32.1127,34.7848,1
32.1127,34.7863,4
32.1127,34.793,1
32.1127,34.7992,1
32.1127,34.8013,1
32.1127,34.8014,110
32.1127,34.8075,422
32.1127,34.8119,1
32.1127,34.812,778
32.1127,34.8121,170
32.1127,34.8137,70
32.1127,34.815,424
32.1127,34.8166,203
32.1127,34.8177,169
32.1127,34.8178,152
32.1127,34.8181,501
32.1127,34.8182,2
32.1127,34.8212,61
32.1127,34.8214,599
32.1127,34.8215,14
32.1127,34.8232,1
32.1127,34.8234,1
32.1128,34.7848,111
32.1128,34.7863,27
32.1128,34.7864,158
32.1128,34.7885,21
32.1128,34.7886,11
32.1128,34.7931,73
32.1128,34.7932,1
32.1128,34.7938,55
32.1128,34.7939,74
32.1128,34.794,105
32.1128,34.7968,34
32.1128,34.7992,1
32.1128,34.812,304
32.1128,34.8121,199
32.1128,34.8122,1
32.1128,34.8136,7
32.1128,34.8137,489
32.1128,34.8138,286
32.1128,34.8166,49
32.1128,34.8209,46
32.1128,34.8211,344
32.1128,34.8212,64
32.1128,34.8213,28
32.1128,34.8214,26
32.1128,34.8215,93
32.1128,34.8242,4
32.1128,34.8243,4
32.1128,34.8244,13
32.1129,34.7858,239
32.1129,34.7859,3
32.1129,34.786,14
32.1129,34.7886,95
32.1129,34.7887,106
32.1129,34.7944,136
32.1129,34.795,4
32.1129,34.7951,86
32.1129,34.7954,39
32.1129,34.7993,27
32.1129,34.8118,1
32.1129,34.812,29
32.1129,34.8121,139
32.1129,34.8122,130
32.1129,34.8138,62
32.1129,34.815,19
32.1129,34.8166,171
32.1129,34.819,27
32.1129,34.8208,231
32.1129,34.8209,282
32.1129,34.821,1
32.1129,34.8211,40
32.1129,34.8221,277
32.1129,34.8222,231
32.1129,34.8242,120
32.1129,34.8243,44
32.113,34.7858,220
32.113,34.7859,6
32.113,34.7883,90
32.113,34.7884,453
32.113,34.7885,592
32.113,34.7886,43
32.113,34.7951,19
32.113,34.7953,3
32.113,34.7954,66
32.113,34.7964,27
32.113,34.7965,17
32.113,34.7966,41
32.113,34.7987,31294
32.113,34.7993,37
32.113,34.7994,10
32.113,34.8015,1
32.113,34.8122,567
32.113,34.8138,108
32.113,34.815,140
32.113,34.8166,157
32.113,34.8191,216
32.113,34.8192,76
32.113,34.8193,31
32.113,34.8194,3
32.113,34.8207,6
32.113,34.8208,689
32.113,34.8209,427
32.113,34.8221,48
32.113,34.8222,551
32.113,34.8242,19
32.113,34.8243,105
32.113,34.8248,2
32.1131,34.7883,236
32.1131,34.7884,1
32.1131,34.7885,11
32.1131,34.7888,78
32.1131,34.7964,113
32.1131,34.7965,129
32.1131,34.7966,270
32.1131,34.7967,98
32.1131,34.7993,381
32.1131,34.7994,9
32.1131,34.7995,261
32.1131,34.7996,91
32.1131,34.7997,138
32.1131,34.7998,188
32.1131,34.8,3
32.1131,34.8001,136
32.1131,34.8002,9
32.1131,34.8003,135
32.1131,34.8006,13
32.1131,34.8016,106
32.1131,34.8076,31295
32.1131,34.8122,315
32.1131,34.8149,15
32.1131,34.815,489
32.1131,34.8151,1
32.1131,34.8166,316
32.1131,34.8193,246
32.1131,34.8194,1925
32.1131,34.8201,73
32.1131,34.8207,109
32.1131,34.8222,157
32.1131,34.8243,2
32.1131,34.8245,10
32.1132,34.7881,1
32.1132,34.7882,215
32.1132,34.7883,4
32.1132,34.7884,28
32.1132,34.7888,1
32.1132,34.7889,1
32.1132,34.789,94
32.1132,34.7891,6
32.1132,34.7959,31295
32.1132,34.7981,50
32.1132,34.7982,111
32.1132,34.7999,1
32.1132,34.8,3
32.1132,34.8002,109
32.1132,34.8003,27
32.1132,34.8004,60
32.1132,34.8006,51
32.1132,34.8007,2
32.1132,34.8008,29
32.1132,34.8009,9
32.1132,34.8122,1
32.1132,34.8123,153
32.1132,34.8149,11
32.1132,34.815,1168
32.1132,34.8166,217
32.1132,34.8193,197
32.1132,34.8194,244
32.1132,34.8195,1
32.1132,34.8198,299
32.1132,34.8199,13
32.1132,34.82,11
32.1132,34.8201,3
32.1132,34.8222,450
32.1132,34.8242,72
32.1132,34.8243,28
32.1132,34.8244,360
32.1132,34.8245,4
32.1132,34.825,7
32.1133,34.7864,19
32.1133,34.7865,176
32.1133,34.7866,21
32.1133,34.7881,39
32.1133,34.7882,1
32.1133,34.7891,46
32.1133,34.7997,4
32.1133,34.7998,14
32.1133,34.8001,1
32.1133,34.8002,62
32.1133,34.8122,270
32.1133,34.8123,125
32.1133,34.8149,284
32.1133,34.815,991
32.1133,34.8166,40
32.1133,34.8167,20
32.1133,34.8191,234
32.1133,34.8196,2
32.1133,34.8197,270
32.1133,34.8198,179
32.1133,34.8199,1
32.1133,34.82,299
32.1133,34.8201,47
32.1133,34.8207,68
32.1133,34.8222,349
32.1133,34.8223,170
32.1133,34.8224,3
32.1133,34.8242,270
32.1133,34.8243,448
32.1133,34.8244,754
32.1133,34.8245,1
32.1134,34.7866,1
32.1134,34.7867,44
32.1134,34.7868,11
32.1134,34.7878,4
32.1134,34.7879,36
32.1134,34.7992,1
32.1134,34.7997,31
32.1134,34.7998,83
32.1134,34.7999,66
32.1134,34.8,73
32.1134,34.8001,22
32.1134,34.8002,287
32.1134,34.8003,97
32.1134,34.8004,372
32.1134,34.8005,124
32.1134,34.8006,10
32.1134,34.8037,123
32.1134,34.8124,592
32.1134,34.8149,1
32.1134,34.815,178
32.1134,34.8162,25
32.1134,34.8166,58
32.1134,34.8167,228
32.1134,34.8182,31
32.1134,34.8183,434
32.1134,34.8184,269
32.1134,34.8189,118
32.1134,34.819,9
32.1134,34.8191,11
32.1134,34.8192,646
32.1134,34.8193,177
32.1134,34.8194,219
32.1134,34.8195,39
32.1134,34.8196,388
32.1134,34.8197,161
32.1134,34.8206,11
32.1134,34.8207,1
32.1134,34.8208,17
32.1134,34.8224,109
32.1134,34.8225,53
32.1135,34.7865,2
32.1135,34.7866,102
32.1135,34.7867,303
32.1135,34.7878,240
32.1135,34.7879,15
32.1135,34.7881,172
32.1135,34.7921,1
32.1135,34.7943,9
32.1135,34.7946,16
32.1135,34.8004,10
32.1135,34.8006,1
32.1135,34.8124,250
32.1135,34.8149,136
32.1135,34.815,117
32.1135,34.8161,17
32.1135,34.8162,100
32.1135,34.8163,400
32.1135,34.8167,20
32.1135,34.8175,105
32.1135,34.8176,205
32.1135,34.8178,134
32.1135,34.8179,25
32.1135,34.8181,35
32.1135,34.8182,395
32.1135,34.819,1
32.1135,34.8208,117
32.1135,34.8224,203
32.1136,34.787,41
32.1136,34.7871,27
32.1136,34.7878,28
32.1136,34.788,31
32.1136,34.7881,138
32.1136,34.7882,152
32.1136,34.7921,319
32.1136,34.7936,113
32.1136,34.7937,115
32.1136,34.7938,291
32.1136,34.7939,185
32.1136,34.794,103
32.1136,34.7941,28
32.1136,34.7944,139
32.1136,34.7945,21
32.1136,34.7946,36
32.1136,34.796,7
32.1136,34.7991,11
32.1136,34.8007,86
32.1136,34.8008,6
32.1136,34.811,1
32.1136,34.8149,407
32.1136,34.815,349
32.1136,34.8152,1
32.1136,34.8161,81
32.1136,34.8175,7
32.1136,34.8177,31
32.1136,34.8207,155
32.1136,34.8208,65
32.1136,34.8224,150
32.1136,34.8225,56
32.1137,34.7869,45
32.1137,34.787,2
32.1137,34.7871,12
32.1137,34.7872,52
32.1137,34.7877,81
32.1137,34.7878,32
32.1137,34.7879,10
32.1137,34.788,307
32.1137,34.7922,54
32.1137,34.7937,2
32.1137,34.7938,165
32.1137,34.7939,253
32.1137,34.794,101
32.1137,34.7941,27
32.1137,34.7942,118
32.1137,34.7943,2
32.1137,34.7945,61
32.1137,34.7946,105
32.1137,34.7947,98
32.1137,34.7949,10
32.1137,34.795,47
32.1137,34.7958,15
32.1137,34.7959,221
32.1137,34.796,10
32.1137,34.7961,345
32.1137,34.7991,77
32.1137,34.7992,4
32.1137,34.7993,2
32.1137,34.8007,2
32.1137,34.8008,6
32.1137,34.8126,77
32.1137,34.8127,119
32.1137,34.8128,55
32.1137,34.8129,107
32.1137,34.8131,1
32.1137,34.8132,8
32.1137,34.8133,59
32.1137,34.8134,53
32.1137,34.8135,28
32.1137,34.8138,9
32.1137,34.8139,192
32.1137,34.8141,14
32.1137,34.8143,98
32.1137,34.8144,93
32.1137,34.8145,33
32.1137,34.8146,1
32.1137,34.8149,1
32.1137,34.8151,31
32.1137,34.8152,90
32.1137,34.8153,67
32.1137,34.8154,208
32.1137,34.8155,703
32.1137,34.8156,480
32.1137,34.8157,515
32.1137,34.8158,215
32.1137,34.8159,230
32.1137,34.8164,108
32.1137,34.8208,40
32.1137,34.8224,142
32.1137,34.8225,24
32.1137,34.8245,31294
32.1138,34.7871,10
32.1138,34.7872,147
32.1138,34.788,14
32.1138,34.7922,35
32.1138,34.7937,1
32.1138,34.7938,1
32.1138,34.7942,1
32.1138,34.7945,1
32.1138,34.7949,1
32.1138,34.795,1
32.1138,34.7958,53
32.1138,34.7959,21
32.1138,34.7961,31
32.1138,34.7991,23
32.1138,34.7992,137
32.1138,34.8006,4
32.1138,34.8007,56
32.1138,34.8008,15
32.1138,34.8143,39
32.1138,34.8144,217
32.1138,34.8145,497
32.1138,34.8146,298
32.1138,34.8147,13
32.1138,34.8156,1
32.1138,34.8209,401
32.1138,34.821,1
32.1138,34.8225,1
32.1138,34.8226,18
32.1139,34.7871,2
32.1139,34.7872,228
32.1139,34.79,36
32.1139,34.7901,1
32.1139,34.7906,1
32.1139,34.7907,1
32.1139,34.7922,118
32.1139,34.7936,18
32.1139,34.7937,38
32.1139,34.7938,10
32.1139,34.7942,1
32.1139,34.7991,2
32.1139,34.7992,6
32.1139,34.8006,5
32.1139,34.8007,53
32.1139,34.8008,60
32.1139,34.8017,2
32.1139,34.8194,54
32.1139,34.8209,226
32.1139,34.8226,14
32.114,34.787,18
32.114,34.7906,29
32.114,34.7907,70
32.114,34.7908,241
32.114,34.7936,56
32.114,34.7937,228
32.114,34.7938,3
32.114,34.795,1
32.114,34.7951,232
32.114,34.7991,110
32.114,34.7992,95
32.114,34.8005,1
32.114,34.8006,2
32.114,34.8007,398
32.114,34.8008,2
32.114,34.8018,1
32.114,34.8021,60
32.114,34.8125,136
32.114,34.8135,16
32.114,34.8188,31295
32.114,34.8198,33
32.114,34.8199,362
32.114,34.8209,133
32.114,34.821,288
32.114,34.8211,1
32.114,34.8212,1
32.114,34.8228,25
32.114,34.8235,307
32.114,34.8236,270
32.114,34.8237,613
32.114,34.8238,205
32.114,34.824,2
32.114,34.8241,94
32.1141,34.7907,110
32.1141,34.7908,32
32.1141,34.7936,583
32.1141,34.7937,225
32.1141,34.7938,2
32.1141,34.795,20
32.1141,34.7951,186
32.1141,34.7959,8
32.1141,34.8007,5
32.1141,34.8008,35
32.1141,34.8019,54
32.1141,34.8125,131
32.1141,34.8135,167
32.1141,34.8136,113
32.1141,34.82,1
32.1141,34.8209,1
32.1141,34.821,408
32.1141,34.8211,145
32.1141,34.8212,3
32.1141,34.8227,66
32.1141,34.8228,3
32.1141,34.823,2
32.1141,34.8231,118
32.1141,34.8232,325
32.1141,34.8233,27
32.1141,34.8234,2
32.1141,34.8235,199
32.1141,34.8236,2
32.1141,34.8237,141
32.1141,34.8238,252
32.1141,34.824,1
32.1141,34.8241,30
32.1142,34.7848,197
32.1142,34.7855,21
32.1142,34.7856,58
32.1142,34.7857,1
32.1142,34.7879,158
32.1142,34.788,38
32.1142,34.7909,134
32.1142,34.791,67
32.1142,34.7911,13
32.1142,34.7937,81
